SNP,freq_alt,MAF
8142,0.14333,0.14333
8143,0.143054,0.143054
8144,0.143054,0.143054
8145,0.12624,0.12624
8146,0.12624,0.12624
8147,0.126516,0.126516
8148,0.12624,0.12624
8149,0.125965,0.125965
8150,0.125965,0.125965
8151,0.125965,0.125965
8152,0.125965,0.125965
8153,0.125965,0.125965
8154,0.125965,0.125965
8155,0.12624,0.12624
8156,0.126516,0.126516
8157,0.221885,0.221885
8158,0.221885,0.221885
8159,0.222437,0.222437
8160,0.222161,0.222161
8161,0.222161,0.222161
8162,0.223815,0.223815
8163,0.125413,0.125413
8164,0.125413,0.125413
8165,0.105568,0.105568
8166,0.085722,0.085722
8167,0.092337,0.092337
8168,0.092337,0.092337
8169,0.092613,0.092613
8170,0.085447,0.085447
8171,0.085998,0.085998
8172,0.085998,0.085998
8173,0.092889,0.092889
8174,0.092889,0.092889
8175,0.092889,0.092889
8176,0.092613,0.092613
8177,0.084068,0.084068
8178,0.084068,0.084068
8179,0.084068,0.084068
8180,0.084068,0.084068
8181,0.084068,0.084068
8182,0.084068,0.084068
8183,0.282525,0.282525
8184,0.513506,0.486494
8185,0.487321,0.487321
8186,0.51323,0.48677
8187,0.214719,0.214719
8188,0.701213,0.298787
8189,0.298787,0.298787
8190,0.214719,0.214719
8191,0.701213,0.298787
8192,0.203969,0.203969
8193,0.202591,0.202591
8194,0.206174,0.206174
8195,0.206174,0.206174
8196,0.185777,0.185777
8197,0.186053,0.186053
8198,0.186604,0.186604
8199,0.185777,0.185777
8200,0.4457,0.4457
8201,0.401599,0.401599
8202,0.177508,0.177508
8203,0.17806,0.17806
8204,0.186053,0.186053
8205,0.322767,0.322767
8206,0.677233,0.322767
8207,0.76516,0.23484
8208,0.656009,0.343991
8209,0.642227,0.357773
8210,0.333241,0.333241
8211,0.068357,0.068357
8212,0.329934,0.329934
8213,0.068357,0.068357
8214,0.325524,0.325524
8215,0.321665,0.321665
8216,0.326075,0.326075
8217,0.326351,0.326351
8218,0.531147,0.468853
8219,0.531147,0.468853
8220,0.477398,0.477398
8221,0.471885,0.471885
8222,0.527839,0.472161
8223,0.472161,0.472161
8224,0.47161,0.47161
8225,0.472161,0.472161
8226,0.472161,0.472161
8227,0.47161,0.47161
8228,0.47161,0.47161
8229,0.52839,0.47161
8230,0.528115,0.471885
8231,0.543826,0.456174
8232,0.456174,0.456174
8233,0.468026,0.468026
8234,0.484013,0.484013
8235,0.531698,0.468302
8236,0.570838,0.429162
8237,0.476847,0.476847
8238,0.62817,0.37183
8239,0.580485,0.419515
8240,0.62817,0.37183
8241,0.42806,0.42806
8242,0.053473,0.053473
8243,0.053473,0.053473
8244,0.257166,0.257166
8245,0.924476,0.075524
8246,0.911521,0.088479
8247,0.392778,0.392778
8248,0.912073,0.087927
8249,0.633682,0.366318
8250,0.633682,0.366318
8251,0.616318,0.383682
8252,0.37817,0.37817
8253,0.62183,0.37817
8254,0.37817,0.37817
8255,0.566979,0.433021
8256,0.566428,0.433572
8257,0.567255,0.432745
8258,0.565325,0.434675
8259,0.610529,0.389471
8260,0.610254,0.389746
8261,0.389746,0.389746
8262,0.389746,0.389746
8263,0.610529,0.389471
8264,0.300165,0.300165
8265,0.31505,0.31505
8266,0.31505,0.31505
8267,0.942668,0.057332
8268,0.057332,0.057332
8269,0.666207,0.333793
8270,0.506615,0.493385
8271,0.554851,0.445149
8272,0.686604,0.313396
8273,0.685777,0.314223
8274,0.686053,0.313947
8275,0.457001,0.457001
8276,0.457001,0.457001
8277,0.457001,0.457001
8278,0.457001,0.457001
8279,0.457001,0.457001
8280,0.25634,0.25634
8281,0.456725,0.456725
8282,0.941014,0.058986
8283,0.457001,0.457001
8284,0.457277,0.457277
8285,0.201764,0.201764
8286,0.201764,0.201764
8287,0.201764,0.201764
8288,0.457001,0.457001
8289,0.255513,0.255513
8290,0.457277,0.457277
8291,0.457277,0.457277
8292,0.457828,0.457828
8293,0.20204,0.20204
8294,0.477122,0.477122
8295,0.244763,0.244763
8296,0.755513,0.244487
8297,0.244487,0.244487
8298,0.244487,0.244487
8299,0.157938,0.157938
8300,0.158214,0.158214
8301,0.243936,0.243936
8302,0.755513,0.244487
8303,0.158214,0.158214
8304,0.244487,0.244487
8305,0.243936,0.243936
8306,0.755237,0.244763
8307,0.636439,0.363561
8308,0.118798,0.118798
8309,0.408765,0.408765
8310,0.205899,0.205899
8311,0.409041,0.409041
8312,0.757442,0.242558
8313,0.287486,0.287486
8314,0.293826,0.293826
8315,0.712238,0.287762
8316,0.330761,0.330761
8317,0.461136,0.461136
8318,0.678611,0.321389
8319,0.254961,0.254961
8320,0.576626,0.423374
8321,0.576626,0.423374
8322,0.423374,0.423374
8323,0.321389,0.321389
8324,0.576351,0.423649
8325,0.576351,0.423649
8326,0.678335,0.321665
8327,0.576351,0.423649
8328,0.464443,0.464443
8329,0.321114,0.321114
8330,0.448732,0.448732
8331,0.321665,0.321665
8332,0.238975,0.238975
8333,0.447905,0.447905
8334,0.489802,0.489802
8335,0.510474,0.489526
8336,0.48925,0.48925
8337,0.778115,0.221885
8338,0.544928,0.455072
8339,0.415105,0.415105
8340,0.410419,0.410419
8341,0.219956,0.219956
8342,0.630375,0.369625
8343,0.778942,0.221058
8344,0.488148,0.488148
8345,0.778666,0.221334
8346,0.221058,0.221058
8347,0.221334,0.221334
8348,0.649945,0.350055
8349,0.77839,0.22161
8350,0.77839,0.22161
8351,0.276461,0.276461
8352,0.77839,0.22161
8353,0.257993,0.257993
8354,0.422547,0.422547
8355,0.31946,0.31946
8356,0.680816,0.319184
8357,0.09785,0.09785
8358,0.078556,0.078556
8359,0.790794,0.209206
8360,0.791069,0.208931
8361,0.725469,0.274531
8362,0.727398,0.272602
8363,0.208655,0.208655
8364,0.209206,0.209206
8365,0.271224,0.271224
8366,0.729052,0.270948
8367,0.062018,0.062018
8368,0.209206,0.209206
8369,0.790794,0.209206
8370,0.271224,0.271224
8371,0.059813,0.059813
8372,0.791621,0.208379
8373,0.791621,0.208379
8374,0.791621,0.208379
8375,0.208379,0.208379
8376,0.790794,0.209206
8377,0.791896,0.208104
8378,0.791621,0.208379
8379,0.791896,0.208104
8380,0.791896,0.208104
8381,0.539691,0.460309
8382,0.793826,0.206174
8383,0.793826,0.206174
8384,0.20645,0.20645
8385,0.328831,0.328831
8386,0.233186,0.233186
8387,0.670617,0.329383
8388,0.205072,0.205072
8389,0.670893,0.329107
8390,0.670617,0.329383
8391,0.200937,0.200937
8392,0.663175,0.336825
8393,0.461687,0.461687
8394,0.461411,0.461411
8395,0.201488,0.201488
8396,0.201488,0.201488
8397,0.201488,0.201488
8398,0.201488,0.201488
8399,0.201488,0.201488
8400,0.201764,0.201764
8401,0.201488,0.201488
8402,0.201213,0.201213
8403,0.200937,0.200937
8404,0.201213,0.201213
8405,0.201213,0.201213
8406,0.201213,0.201213
8407,0.201213,0.201213
8408,0.429713,0.429713
8409,0.197078,0.197078
8410,0.383958,0.383958
8411,0.684399,0.315601
8412,0.385612,0.385612
8413,0.385612,0.385612
8414,0.64581,0.35419
8415,0.260474,0.260474
8416,0.260198,0.260198
8417,0.64581,0.35419
8418,0.260198,0.260198
8419,0.64581,0.35419
8420,0.385888,0.385888
8421,0.259923,0.259923
8422,0.386163,0.386163
8423,0.386163,0.386163
8424,0.259923,0.259923
8425,0.259923,0.259923
8426,0.259923,0.259923
8427,0.646086,0.353914
8428,0.386163,0.386163
8429,0.386163,0.386163
8430,0.259923,0.259923
8431,0.644708,0.355292
8432,0.331588,0.331588
8433,0.331588,0.331588
8434,0.331588,0.331588
8435,0.331588,0.331588
8436,0.331588,0.331588
8437,0.342889,0.342889
8438,0.201213,0.201213
8439,0.200937,0.200937
8440,0.200937,0.200937
8441,0.200937,0.200937
8442,0.343164,0.343164
8443,0.142227,0.142227
8444,0.199559,0.199559
8445,0.143054,0.143054
8446,0.182194,0.182194
8447,0.171996,0.171996
8448,0.122657,0.122657
8449,0.169515,0.169515
8450,0.170893,0.170893
8451,0.122657,0.122657
8452,0.148291,0.148291
8453,0.149669,0.149669
8454,0.304024,0.304024
8455,0.304576,0.304576
8456,0.165932,0.165932
8457,0.393605,0.393605
8458,0.165932,0.165932
8459,0.286108,0.286108
8460,0.422271,0.422271
8461,0.422271,0.422271
8462,0.256891,0.256891
8463,0.175579,0.175579
8464,0.136439,0.136439
8465,0.135888,0.135888
8466,0.137541,0.137541
8467,0.135612,0.135612
8468,0.136163,0.136163
8469,0.159316,0.159316
8470,0.159316,0.159316
8471,0.159316,0.159316
8472,0.099504,0.099504
8473,0.087927,0.087927
8474,0.087927,0.087927
8475,0.087927,0.087927
8476,0.087927,0.087927
8477,0.087927,0.087927
8478,0.090684,0.090684
8479,0.090408,0.090408
8480,0.090684,0.090684
8481,0.04989,0.04989
8482,0.187707,0.187707
8483,0.137817,0.137817
8484,0.850882,0.149118
8485,0.734013,0.265987
8486,0.10667,0.10667
8487,0.850882,0.149118
8488,0.850606,0.149394
8489,0.256064,0.256064
8490,0.159592,0.159592
8491,0.149118,0.149118
8492,0.149394,0.149394
8493,0.111907,0.111907
8494,0.105843,0.105843
8495,0.111907,0.111907
8496,0.917034,0.082966
8497,0.917861,0.082139
8498,0.812018,0.187982
8499,0.105843,0.105843
8500,0.905182,0.094818
8501,0.094818,0.094818
8502,0.90849,0.09151
8503,0.914553,0.085447
8504,0.098677,0.098677
8505,0.098953,0.098953
8506,0.115491,0.115491
8507,0.115491,0.115491
8508,0.15215,0.15215
8509,0.853638,0.146362
8510,0.853638,0.146362
8511,0.155458,0.155458
8512,0.853638,0.146362
8513,0.853914,0.146086
8514,0.844542,0.155458
8515,0.864388,0.135612
8516,0.864388,0.135612
8517,0.154355,0.154355
8518,0.154355,0.154355
8519,0.867696,0.132304
8520,0.132304,0.132304
8521,0.842889,0.157111
8522,0.889195,0.110805
8523,0.157387,0.157387
8524,0.100606,0.100606
8525,0.056505,0.056505
8526,0.090132,0.090132
8527,0.910143,0.089857
8528,0.900772,0.099228
8529,0.900496,0.099504
8530,0.057607,0.057607
8531,0.057607,0.057607
8532,0.099504,0.099504
8533,0.779217,0.220783
8534,0.116042,0.116042
8535,0.116042,0.116042
8536,0.116869,0.116869
8537,0.116318,0.116318
8538,0.059813,0.059813
8539,0.057056,0.057056
8540,0.16538,0.16538
8541,0.057056,0.057056
8542,0.057056,0.057056
8543,0.057056,0.057056
8544,0.163175,0.163175
8545,0.157938,0.157938
8546,0.164553,0.164553
8547,0.24559,0.24559
8548,0.28473,0.28473
8549,0.28473,0.28473
8550,0.310088,0.310088
8551,0.309813,0.309813
8552,0.310088,0.310088
8553,0.309537,0.309537
8554,0.309261,0.309261
8555,0.187707,0.187707
8556,0.800717,0.199283
8557,0.800441,0.199559
8558,0.798236,0.201764
8559,0.201764,0.201764
8560,0.201764,0.201764
8561,0.802646,0.197354
8562,0.073594,0.073594
8563,0.07387,0.07387
8564,0.07387,0.07387
8565,0.072767,0.072767
8566,0.291069,0.291069
8567,0.291896,0.291896
8568,0.07387,0.07387
8569,0.074146,0.074146
8570,0.291069,0.291069
8571,0.07387,0.07387
8572,0.07387,0.07387
8573,0.07387,0.07387
8574,0.075799,0.075799
8575,0.076075,0.076075
8576,0.285006,0.285006
8577,0.283352,0.283352
8578,0.284179,0.284179
8579,0.283076,0.283076
8580,0.283352,0.283352
8581,0.283076,0.283076
8582,0.074697,0.074697
8583,0.075248,0.075248
8584,0.075799,0.075799
8585,0.214443,0.214443
8586,0.108875,0.108875
8587,0.276461,0.276461
8588,0.213616,0.213616
8589,0.213892,0.213892
8590,0.214443,0.214443
8591,0.27591,0.27591
8592,0.148567,0.148567
8593,0.213065,0.213065
8594,0.372657,0.372657
8595,0.159041,0.159041
8596,0.084895,0.084895
8597,0.087652,0.087652
8598,0.052095,0.052095
8599,0.698181,0.301819
8600,0.068908,0.068908
8601,0.820287,0.179713
8602,0.151599,0.151599
8603,0.885061,0.114939
8604,0.885336,0.114664
8605,0.24118,0.24118
8606,0.657387,0.342613
8607,0.250551,0.250551
8608,0.25,0.25
8609,0.083793,0.083793
8610,0.665656,0.334344
8611,0.66538,0.33462
8612,0.724642,0.275358
8613,0.473815,0.473815
8614,0.724917,0.275083
8615,0.250551,0.250551
8616,0.473815,0.473815
8617,0.154079,0.154079
8618,0.404906,0.404906
8619,0.501654,0.498346
8620,0.708104,0.291896
8621,0.442393,0.442393
8622,0.442117,0.442117
8623,0.714168,0.285832
8624,0.439912,0.439912
8625,0.296031,0.296031
8626,0.189636,0.189636
8627,0.269846,0.269846
8628,0.545204,0.454796
8629,0.509923,0.490077
8630,0.66538,0.33462
8631,0.665656,0.334344
8632,0.714443,0.285557
8633,0.896086,0.103914
8634,0.463616,0.463616
8635,0.589305,0.410695
8636,0.267089,0.267089
8637,0.732635,0.267365
8638,0.757442,0.242558
8639,0.279493,0.279493
8640,0.674476,0.325524
8641,0.091235,0.091235
8642,0.090959,0.090959
8643,0.244487,0.244487
8644,0.05237,0.05237
8645,0.421444,0.421444
8646,0.578556,0.421444
8647,0.47409,0.47409
8648,0.664829,0.335171
8649,0.172547,0.172547
8650,0.485667,0.485667
8651,0.058434,0.058434
8652,0.514333,0.485667
8653,0.690739,0.309261
8654,0.691566,0.308434
8655,0.455623,0.455623
8656,0.543826,0.456174
8657,0.235391,0.235391
8658,0.089581,0.089581
8659,0.278115,0.278115
8660,0.277839,0.277839
8661,0.512404,0.487596
8662,0.512404,0.487596
8663,0.506891,0.493109
8664,0.363837,0.363837
8665,0.943495,0.056505
8666,0.21086,0.21086
8667,0.151599,0.151599
8668,0.150772,0.150772
8669,0.095921,0.095921
8670,0.117696,0.117696
8671,0.096196,0.096196
8672,0.214443,0.214443
8673,0.096472,0.096472
8674,0.214994,0.214994
8675,0.118247,0.118247
8676,0.218026,0.218026
8677,0.098401,0.098401
8678,0.218026,0.218026
8679,0.098401,0.098401
8680,0.217751,0.217751
8681,0.218026,0.218026
8682,0.098401,0.098401
8683,0.098401,0.098401
8684,0.218026,0.218026
8685,0.11935,0.11935
8686,0.119074,0.119074
8687,0.170342,0.170342
8688,0.573319,0.426681
8689,0.572492,0.427508
8690,0.667034,0.332966
8691,0.66731,0.33269
8692,0.668412,0.331588
8693,0.712514,0.287486
8694,0.687155,0.312845
8695,0.63699,0.36301
8696,0.636714,0.363286
8697,0.636439,0.363561
8698,0.148291,0.148291
8699,0.149394,0.149394
8700,0.149669,0.149669
8701,0.122657,0.122657
8702,0.149118,0.149118
8703,0.173925,0.173925
8704,0.183297,0.183297
8705,0.183297,0.183297
8706,0.055954,0.055954
8707,0.154906,0.154906
8708,0.154631,0.154631
8709,0.155182,0.155182
8710,0.160419,0.160419
8711,0.160143,0.160143
8712,0.089581,0.089581
8713,0.099779,0.099779
8714,0.281422,0.281422
8715,0.61742,0.38258
8716,0.781147,0.218853
8717,0.615491,0.384509
8718,0.605568,0.394432
8719,0.373484,0.373484
8720,0.406836,0.406836
8721,0.405182,0.405182
8722,0.406009,0.406009
8723,0.405458,0.405458
8724,0.405458,0.405458
8725,0.405733,0.405733
8726,0.405182,0.405182
8727,0.405182,0.405182
8728,0.49559,0.49559
8729,0.496692,0.496692
8730,0.490353,0.490353
8731,0.496417,0.496417
8732,0.496141,0.496141
8733,0.487045,0.487045
8734,0.482359,0.482359
8735,0.222988,0.222988
8736,0.222988,0.222988
8737,0.320011,0.320011
8738,0.633407,0.366593
8739,0.625689,0.374311
8740,0.627343,0.372657
8741,0.625965,0.374035
8742,0.624862,0.375138
8743,0.625689,0.374311
8744,0.632304,0.367696
8745,0.614664,0.385336
8746,0.489802,0.489802
8747,0.445149,0.445149
8748,0.4457,0.4457
8749,0.554576,0.445424
8750,0.4457,0.4457
8751,0.489802,0.489802
8752,0.601433,0.398567
8753,0.111632,0.111632
8754,0.111907,0.111907
8755,0.54548,0.45452
8756,0.547133,0.452867
8757,0.483186,0.483186
8758,0.265711,0.265711
8759,0.267916,0.267916
8760,0.267916,0.267916
8761,0.267916,0.267916
8762,0.267365,0.267365
8763,0.244763,0.244763
8764,0.244763,0.244763
8765,0.388093,0.388093
8766,0.099504,0.099504
8767,0.347574,0.347574
8768,0.346472,0.346472
8769,0.098953,0.098953
8770,0.248622,0.248622
8771,0.262128,0.262128
8772,0.35667,0.35667
8773,0.261577,0.261577
8774,0.35667,0.35667
8775,0.268467,0.268467
8776,0.253583,0.253583
8777,0.267365,0.267365
8778,0.100882,0.100882
8779,0.101433,0.101433
8780,0.101158,0.101158
8781,0.114664,0.114664
8782,0.356395,0.356395
8783,0.657663,0.342337
8784,0.466097,0.466097
8785,0.110529,0.110529
8786,0.342337,0.342337
8787,0.665105,0.334895
8788,0.540243,0.459757
8789,0.458655,0.458655
8790,0.446803,0.446803
8791,0.12376,0.12376
8792,0.320011,0.320011
8793,0.123484,0.123484
8794,0.123484,0.123484
8795,0.125138,0.125138
8796,0.451488,0.451488
8797,0.12376,0.12376
8798,0.451488,0.451488
8799,0.140849,0.140849
8800,0.140298,0.140298
8801,0.160695,0.160695
8802,0.16097,0.16097
8803,0.259923,0.259923
8804,0.158214,0.158214
8805,0.15849,0.15849
8806,0.308986,0.308986
8807,0.319184,0.319184
8808,0.509096,0.490904
8809,0.508269,0.491731
8810,0.57828,0.42172
8811,0.334068,0.334068
8812,0.498622,0.498622
8813,0.400221,0.400221
8814,0.400496,0.400496
8815,0.399945,0.399945
8816,0.399394,0.399394
8817,0.600055,0.399945
8818,0.399945,0.399945
8819,0.400221,0.400221
8820,0.399394,0.399394
8821,0.399118,0.399118
8822,0.399669,0.399669
8823,0.600055,0.399945
8824,0.600882,0.399118
8825,0.399945,0.399945
8826,0.400496,0.400496
8827,0.599779,0.400221
8828,0.174476,0.174476
8829,0.492834,0.492834
8830,0.665932,0.334068
8831,0.429162,0.429162
8832,0.685226,0.314774
8833,0.432194,0.432194
8834,0.314774,0.314774
8835,0.434399,0.434399
8836,0.535006,0.464994
8837,0.118247,0.118247
8838,0.118247,0.118247
8839,0.117696,0.117696
8840,0.118523,0.118523
8841,0.118523,0.118523
8842,0.118523,0.118523
8843,0.118523,0.118523
8844,0.118523,0.118523
8845,0.118523,0.118523
8846,0.118523,0.118523
8847,0.118523,0.118523
8848,0.302095,0.302095
8849,0.302646,0.302646
8850,0.302922,0.302922
8851,0.302646,0.302646
8852,0.30237,0.30237
8853,0.302922,0.302922
8854,0.302922,0.302922
8855,0.63892,0.36108
8856,0.30237,0.30237
8857,0.301819,0.301819
8858,0.642778,0.357222
8859,0.658214,0.341786
8860,0.267365,0.267365
8861,0.267089,0.267089
8862,0.300441,0.300441
8863,0.089305,0.089305
8864,0.08903,0.08903
8865,0.088754,0.088754
8866,0.088479,0.088479
8867,0.08903,0.08903
8868,0.410419,0.410419
8869,0.279768,0.279768
8870,0.128721,0.128721
8871,0.279768,0.279768
8872,0.871279,0.128721
8873,0.408765,0.408765
8874,0.279493,0.279493
8875,0.280595,0.280595
8876,0.280871,0.280871
8877,0.280595,0.280595
8878,0.315877,0.315877
8879,0.13892,0.13892
8880,0.139195,0.139195
8881,0.13892,0.13892
8882,0.552922,0.447078
8883,0.423098,0.423098
8884,0.552646,0.447354
8885,0.576902,0.423098
8886,0.576902,0.423098
8887,0.17172,0.17172
8888,0.522326,0.477674
8889,0.353638,0.353638
8890,0.194322,0.194322
8891,0.512128,0.487872
8892,0.791621,0.208379
8893,0.208104,0.208104
8894,0.791896,0.208104
8895,0.208104,0.208104
8896,0.791345,0.208655
8897,0.208104,0.208104
8898,0.820562,0.179438
8899,0.194046,0.194046
8900,0.805127,0.194873
8901,0.805402,0.194598
8902,0.195149,0.195149
8903,0.805678,0.194322
8904,0.821389,0.178611
8905,0.81946,0.18054
8906,0.194598,0.194598
8907,0.464994,0.464994
8908,0.820838,0.179162
8909,0.814223,0.185777
8910,0.161521,0.161521
8911,0.83903,0.16097
8912,0.208104,0.208104
8913,0.791896,0.208104
8914,0.208104,0.208104
8915,0.462514,0.462514
8916,0.462514,0.462514
8917,0.537486,0.462514
8918,0.536659,0.463341
8919,0.537762,0.462238
8920,0.538313,0.461687
8921,0.462238,0.462238
8922,0.461963,0.461963
8923,0.462514,0.462514
8924,0.455623,0.455623
8925,0.544653,0.455347
8926,0.45452,0.45452
8927,0.545204,0.454796
8928,0.553749,0.446251
8929,0.553749,0.446251
8930,0.4457,0.4457
8931,0.250551,0.250551
8932,0.750276,0.249724
8933,0.749449,0.250551
8934,0.749449,0.250551
8935,0.747244,0.252756
8936,0.746692,0.253308
8937,0.746692,0.253308
8938,0.252481,0.252481
8939,0.140849,0.140849
8940,0.257166,0.257166
8941,0.257166,0.257166
8942,0.257166,0.257166
8943,0.338754,0.338754
8944,0.257166,0.257166
8945,0.267089,0.267089
8946,0.254961,0.254961
8947,0.254686,0.254686
8948,0.254135,0.254135
8949,0.25441,0.25441
8950,0.74559,0.25441
8951,0.253859,0.253859
8952,0.746141,0.253859
8953,0.25441,0.25441
8954,0.25441,0.25441
8955,0.746141,0.253859
8956,0.254135,0.254135
8957,0.254135,0.254135
8958,0.547685,0.452315
8959,0.548512,0.451488
8960,0.478776,0.478776
8961,0.521775,0.478225
8962,0.478776,0.478776
8963,0.54355,0.45645
8964,0.425303,0.425303
8965,0.425303,0.425303
8966,0.574421,0.425579
8967,0.574421,0.425579
8968,0.425303,0.425303
8969,0.575248,0.424752
8970,0.556505,0.443495
8971,0.443495,0.443495
8972,0.555954,0.444046
8973,0.556781,0.443219
8974,0.444322,0.444322
8975,0.443771,0.443771
8976,0.459206,0.459206
8977,0.459206,0.459206
8978,0.540243,0.459757
8979,0.443219,0.443219
8980,0.136163,0.136163
8981,0.691014,0.308986
8982,0.11742,0.11742
8983,0.521775,0.478225
8984,0.554576,0.445424
8985,0.436604,0.436604
8986,0.117971,0.117971
8987,0.555127,0.444873
8988,0.335722,0.335722
8989,0.663451,0.336549
8990,0.720232,0.279768
8991,0.335722,0.335722
8992,0.336273,0.336273
8993,0.149118,0.149118
8994,0.148842,0.148842
8995,0.148842,0.148842
8996,0.738423,0.261577
8997,0.679989,0.320011
8998,0.149394,0.149394
8999,0.149118,0.149118
9000,0.148567,0.148567
9001,0.319184,0.319184
9002,0.148567,0.148567
9003,0.155733,0.155733
9004,0.349504,0.349504
9005,0.155733,0.155733
9006,0.157387,0.157387
9007,0.157387,0.157387
9008,0.156836,0.156836
9009,0.505237,0.494763
9010,0.504686,0.495314
9011,0.494763,0.494763
9012,0.159868,0.159868
9013,0.362459,0.362459
9014,0.362183,0.362183
9015,0.637266,0.362734
9016,0.362183,0.362183
9017,0.367971,0.367971
9018,0.632304,0.367696
9019,0.161246,0.161246
9020,0.162073,0.162073
9021,0.165105,0.165105
9022,0.165656,0.165656
9023,0.165656,0.165656
9024,0.165656,0.165656
9025,0.161521,0.161521
9026,0.632029,0.367971
9027,0.161246,0.161246
9028,0.198456,0.198456
9029,0.198456,0.198456
9030,0.198732,0.198732
9031,0.199008,0.199008
9032,0.211411,0.211411
9033,0.079107,0.079107
9034,0.079107,0.079107
9035,0.079107,0.079107
9036,0.07828,0.07828
9037,0.079934,0.079934
9038,0.079658,0.079658
9039,0.079383,0.079383
9040,0.13065,0.13065
9041,0.083241,0.083241
9042,0.130926,0.130926
9043,0.082139,0.082139
9044,0.083793,0.083793
9045,0.199008,0.199008
9046,0.246417,0.246417
9047,0.198732,0.198732
9048,0.246417,0.246417
9049,0.074972,0.074972
9050,0.754686,0.245314
9051,0.666759,0.333241
9052,0.721058,0.278942
9053,0.774531,0.225469
9054,0.053473,0.053473
9055,0.558159,0.441841
9056,0.792448,0.207552
9057,0.611632,0.388368
9058,0.179989,0.179989
9059,0.59151,0.40849
9060,0.324697,0.324697
9061,0.862183,0.137817
9062,0.250827,0.250827
9063,0.19763,0.19763
9064,0.665932,0.334068
9065,0.664829,0.335171
9066,0.663727,0.336273
9067,0.222712,0.222712
9068,0.222712,0.222712
9069,0.178611,0.178611
9070,0.222712,0.222712
9071,0.222988,0.222988
9072,0.17806,0.17806
9073,0.17806,0.17806
9074,0.497519,0.497519
9075,0.178335,0.178335
9076,0.17806,0.17806
9077,0.213616,0.213616
9078,0.214168,0.214168
9079,0.222712,0.222712
9080,0.214443,0.214443
9081,0.353638,0.353638
9082,0.372657,0.372657
9083,0.18495,0.18495
9084,0.355292,0.355292
9085,0.185777,0.185777
9086,0.185777,0.185777
9087,0.185777,0.185777
9088,0.186329,0.186329
9089,0.183848,0.183848
9090,0.200386,0.200386
9091,0.79989,0.20011
9092,0.674752,0.325248
9093,0.673649,0.326351
9094,0.756064,0.243936
9095,0.244212,0.244212
9096,0.829107,0.170893
9097,0.82828,0.17172
9098,0.097574,0.097574
9099,0.76957,0.23043
9100,0.852811,0.147189
9101,0.853363,0.146637
9102,0.146362,0.146362
9103,0.853087,0.146913
9104,0.153804,0.153804
9105,0.330209,0.330209
9106,0.207001,0.207001
9107,0.122381,0.122381
9108,0.207552,0.207552
9109,0.207552,0.207552
9110,0.329934,0.329934
9111,0.125689,0.125689
9112,0.330485,0.330485
9113,0.329383,0.329383
9114,0.329934,0.329934
9115,0.205347,0.205347
9116,0.204796,0.204796
9117,0.775358,0.224642
9118,0.224366,0.224366
9119,0.753308,0.246692
9120,0.248071,0.248071
9121,0.226295,0.226295
9122,0.226847,0.226847
9123,0.295755,0.295755
9124,0.296582,0.296582
9125,0.703142,0.296858
9126,0.703969,0.296031
9127,0.295204,0.295204
9128,0.296031,0.296031
9129,0.295755,0.295755
9130,0.704245,0.295755
9131,0.215821,0.215821
9132,0.785281,0.214719
9133,0.214719,0.214719
9134,0.776185,0.223815
9135,0.225744,0.225744
9136,0.225469,0.225469
9137,0.226571,0.226571
9138,0.22602,0.22602
9139,0.099228,0.099228
9140,0.100606,0.100606
9141,0.100606,0.100606
9142,0.100331,0.100331
9143,0.100606,0.100606
9144,0.100606,0.100606
9145,0.100606,0.100606
9146,0.100331,0.100331
9147,0.099228,0.099228
9148,0.098677,0.098677
9149,0.098953,0.098953
9150,0.098677,0.098677
9151,0.139746,0.139746
9152,0.237321,0.237321
9153,0.24366,0.24366
9154,0.756615,0.243385
9155,0.411521,0.411521
9156,0.411246,0.411246
9157,0.24366,0.24366
9158,0.247795,0.247795
9159,0.584895,0.415105
9160,0.585722,0.414278
9161,0.415656,0.415656
9162,0.58462,0.41538
9163,0.54548,0.45452
9164,0.419239,0.419239
9165,0.060915,0.060915
9166,0.665656,0.334344
9167,0.603638,0.396362
9168,0.05871,0.05871
9169,0.553197,0.446803
9170,0.552646,0.447354
9171,0.058434,0.058434
9172,0.585722,0.414278
9173,0.356395,0.356395
9174,0.585722,0.414278
9175,0.644157,0.355843
9176,0.452591,0.452591
9177,0.065601,0.065601
9178,0.453142,0.453142
9179,0.386439,0.386439
9180,0.387266,0.387266
9181,0.387817,0.387817
9182,0.065601,0.065601
9183,0.450386,0.450386
9184,0.065325,0.065325
9185,0.397189,0.397189
9186,0.347023,0.347023
9187,0.3043,0.3043
9188,0.38065,0.38065
9189,0.060915,0.060915
9190,0.317255,0.317255
9191,0.380375,0.380375
9192,0.420893,0.420893
9193,0.323043,0.323043
9194,0.656836,0.343164
9195,0.656836,0.343164
9196,0.657111,0.342889
9197,0.65656,0.34344
9198,0.657663,0.342337
9199,0.05871,0.05871
9200,0.343164,0.343164
9201,0.716097,0.283903
9202,0.657938,0.342062
9203,0.144432,0.144432
9204,0.342613,0.342613
9205,0.144708,0.144708
9206,0.144983,0.144983
9207,0.197905,0.197905
9208,0.145259,0.145259
9209,0.144432,0.144432
9210,0.144708,0.144708
9211,0.656836,0.343164
9212,0.144708,0.144708
9213,0.802095,0.197905
9214,0.801544,0.198456
9215,0.65656,0.34344
9216,0.144157,0.144157
9217,0.140298,0.140298
